Date,Usage
2022-01-31,23.08
2022-02-01,23.08
2022-02-02,30.42
2022-02-03,31.47
2022-02-04,28.32
2022-02-05,28.32
2022-02-06,22.03
2022-02-07,25.18
2022-02-08,19.93
2022-02-09,15.74
2022-02-10,23.08
2022-02-11,24.13
2022-02-12,27.27
2022-02-13,28.32
2022-02-14,26.22
2022-02-15,20.98
2022-02-16,17.83
2022-02-17,29.37
2022-02-18,28.32
2022-02-19,27.27
2022-02-20,17.83
2022-02-21,16.78
2022-02-22,25.18
2022-02-23,25.18
2022-02-24,25.18
2022-02-25,25.18
2022-02-26,20.98
2022-02-27,20.98
2022-02-28,16.78
2022-03-01,15.74
2022-03-02,14.69
2022-03-03,18.88
2022-03-04,16.78
2022-03-05,12.59
2022-03-06,17.83
2022-03-07,22.03
2022-03-08,23.08
2022-03-09,24.13
2022-03-10,25.18
2022-03-11,27.27
2022-03-12,23.08
2022-03-13,13.64
2022-03-14,13.64
2022-03-15,24.13
2022-03-16,13.64
2022-03-17,16.78
2022-03-18,16.78
2022-03-19,15.74
2022-03-20,11.54
2022-03-21,9.44
2022-03-22,13.64
2022-03-23,22.03
2022-03-24,22.03
2022-03-25,20.98
2022-03-26,22.03
2022-03-27,19.93
2022-03-28,15.74
2022-03-29,15.74
2022-03-30,11.54
2022-03-31,14.69
2022-04-01,11.54
2022-04-02,15.74
2022-04-03,10.49
2022-04-04,10.49
2022-04-05,10.49
2022-04-06,12.59
2022-04-07,12.59
2022-04-08,22.03
2022-04-09,12.59
2022-04-10,5.24
2022-04-11,6.29
2022-04-12,1.05
2022-04-13,6.29
2022-04-14,10.49
2022-04-15,10.49
2022-04-16,12.59
2022-04-17,11.54
2022-04-18,12.59
2022-04-19,7.34
2022-04-20,9.44
2022-04-21,3.15
2022-04-22,8.39
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,3.15
2022-04-26,14.69
2022-04-27,6.29
2022-04-28,5.24
2022-04-29,4.2
2022-04-30,3.15
2022-05-01,4.2
2022-05-02,7.34
2022-05-03,24.13
2022-05-04,8.39
2022-05-05,6.29
2022-05-06,10.49
2022-05-07,3.15
2022-05-08,2.1
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,1.05
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,1.05
2022-09-29,1.05
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,1.05
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,1.05
2022-10-15,2.1
2022-10-16,3.14
2022-10-17,6.29
2022-10-18,12.58
2022-10-19,6.29
2022-10-20,7.34
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,5.24
2022-10-26,3.14
2022-10-27,3.14
2022-10-28,4.19
2022-10-29,1.05
2022-10-30,1.05
2022-10-31,1.05
2022-11-01,2.1
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,3.14
2022-11-06,2.1
2022-11-07,3.14
2022-11-08,2.1
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,4.19
2022-11-12,7.34
2022-11-13,12.58
2022-11-14,9.43
2022-11-15,18.86
2022-11-16,14.67
2022-11-17,13.62
2022-11-18,16.77
2022-11-19,17.82
2022-11-20,14.67
2022-11-21,15.72
2022-11-22,18.86
2022-11-23,9.43
2022-11-24,10.48
2022-11-25,9.43
2022-11-26,9.43
2022-11-27,12.58
2022-11-28,9.43
2022-11-29,10.48
2022-11-30,26.2
2022-12-01,15.72
2022-12-02,11.53
2022-12-03,14.67
2022-12-04,13.62
2022-12-05,14.67
2022-12-06,11.53
2022-12-07,12.58
2022-12-08,12.58
2022-12-09,16.77
2022-12-10,12.58
2022-12-11,11.53
2022-12-12,11.53
2022-12-13,14.67
2022-12-14,18.86
2022-12-15,13.62
2022-12-16,16.77
2022-12-17,16.77
2022-12-18,23.06
2022-12-19,23.06
2022-12-20,30.39
2022-12-21,26.2
2022-12-22,32.49
2022-12-23,36.68
2022-12-24,32.49
2022-12-25,29.34
2022-12-26,28.3
2022-12-27,27.25
2022-12-28,19.91
2022-12-29,14.67
2022-12-30,18.86
2022-12-31,16.0
2023-01-01,16.75
2023-01-02,16.75
2023-01-03,17.8
2023-01-04,20.94
2023-01-05,23.03
2023-01-06,21.99
2023-01-07,21.99
2023-01-08,21.99
2023-01-09,16.75
2023-01-10,14.66
2023-01-11,12.56
2023-01-12,16.75
2023-01-13,20.94
2023-01-14,18.85
2023-01-15,15.7
2023-01-16,17.8
2023-01-17,14.66
2023-01-18,20.94
2023-01-19,20.94
2023-01-20,21.99
2023-01-21,21.99
2023-01-22,19.89
2023-01-23,19.89
2023-01-24,17.8
2023-01-25,18.85
2023-01-26,20.94
2023-01-27,20.94
2023-01-28,21.99
2023-01-29,34.55
2023-01-30,32.46
2023-01-31,28.24
2023-02-01,30.33
2023-02-02,28.24
2023-02-03,33.47
2023-02-04,23.01
2023-02-05,29.29
2023-02-06,21.97
2023-02-07,23.01
2023-02-08,19.87
2023-02-09,19.87
2023-02-10,24.06
2023-02-11,17.78
2023-02-12,15.69
2023-02-13,15.69
2023-02-14,12.55
2023-02-15,16.74
2023-02-16,23.01
2023-02-17,21.97
2023-02-18,17.78
2023-02-19,16.74
2023-02-20,15.69
2023-02-21,21.97
2023-02-22,30.363
2023-02-23,25.1
2023-02-24,21.97
2023-02-25,18.83
2023-02-26,16.74
2023-02-27,18.83
2023-02-28,13.6
2023-03-01,17.78
2023-03-02,26.15
2023-03-03,19.87
2023-03-04,15.69
2023-03-05,16.74
2023-03-06,14.64
2023-03-07,13.6
2023-03-08,13.6
2023-03-09,25.1
2023-03-10,19.87
2023-03-11,18.83
2023-03-12,19.87
2023-03-13,21.97
2023-03-14,20.92
2023-03-15,18.83
2023-03-16,16.74
2023-03-17,21.97
2023-03-18,24.06
2023-03-19,17.78
2023-03-20,15.69
2023-03-21,12.55
2023-03-22,11.51
2023-03-23,12.55
2023-03-24,16.74
2023-03-25,19.87
2023-03-26,17.78
2023-03-27,15.69
2023-03-28,13.6
2023-03-29,18.83
2023-03-30,12.55
2023-03-31,10.0
2023-04-01,16.72
2023-04-02,11.5
2023-04-03,11.5
2023-04-04,10.45
2023-04-05,11.5
2023-04-06,11.5
2023-04-07,11.5
2023-04-08,9.4
2023-04-09,9.4
2023-04-10,7.32
2023-04-11,1.04
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,3.14
2023-04-17,8.36
2023-04-18,3.14
2023-04-19,2.09
2023-04-20,4.18
2023-04-21,7.32
2023-04-22,7.32
2023-04-23,9.4
2023-04-24,5.22
2023-04-25,12.54
2023-04-26,7.32
2023-04-27,2.09
2023-04-28,2.09
2023-04-29,5.22
2023-04-30,8.35
2023-05-01,9.4
2023-05-02,5.22
2023-05-03,2.09
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,0.0
2023-05-07,1.04
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,1.04
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,3.13
2023-10-14,2.09
2023-10-15,0.0
2023-10-16,2.09
2023-10-17,1.04
2023-10-18,1.04
2023-10-19,0.0
2023-10-20,1.04
2023-10-21,2.09
2023-10-22,1.04
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,5.22
2023-10-28,1.04
2023-10-29,4.18
2023-10-30,10.44
2023-10-31,18.79
2023-11-01,20.88
2023-11-02,15.66
2023-11-03,10.44
2023-11-04,10.44
2023-11-05,9.4
2023-11-06,8.35
2023-11-07,11.48
2023-11-08,8.35
