Date,Usage
2015-12-14,269.87
2015-12-15,238.85
2015-12-16,234.72
2015-12-17,330.88
2015-12-18,191.29
2015-12-19,154.07
2015-12-20,251.26
2015-12-21,286.42
2015-12-22,284.35
2015-12-23,117.88
2015-12-24,114.77
2015-12-25,117.88
2015-12-26,123.05
2015-12-27,252.3
2015-12-28,331.91
2015-12-29,300.89
2015-12-30,292.62
2015-12-31,166.47
2016-01-01,156.13
2016-01-02,155.1
2016-01-03,267.81
2016-01-04,341.22
2016-01-05,339.15
2016-01-06,307.1
2016-01-07,290.55
2016-01-08,181.98
2016-01-09,149.93
2016-01-10,245.06
2016-01-11,354.66
2016-01-12,361.9
2016-01-13,366.04
2016-01-14,278.15
2016-01-15,219.21
2016-01-16,201.63
2016-01-17,410.5
2016-01-18,423.94
2016-01-19,350.53
2016-01-20,348.46
2016-01-21,330.88
2016-01-22,218.17
2016-01-23,175.78
2016-01-24,244.02
2016-01-25,327.06
2016-01-26,357.07
2016-01-27,347.76
2016-01-28,328.1
2016-01-29,212.1
2016-01-30,168.71
2016-01-31,288.0
2016-02-01,319.81
2016-02-02,334.31
2016-02-03,310.5
2016-02-04,351.9
2016-02-05,201.82
2016-02-06,161.46
2016-02-07,270.13
2016-02-08,326.02
2016-02-09,387.09
2016-02-10,379.85
2016-02-11,338.44
2016-02-12,238.05
2016-02-13,188.37
2016-02-14,284.63
2016-02-15,331.2
2016-02-16,351.9
2016-02-17,356.04
2016-02-18,261.86
2016-02-19,138.69
2016-02-20,91.08
2016-02-21,199.75
2016-02-22,229.77
2016-02-23,299.12
2016-02-24,338.44
2016-02-25,323.95
2016-02-26,192.51
2016-02-27,138.69
2016-02-28,210.1
2016-02-29,314.64
2016-03-01,389.16
2016-03-02,342.58
2016-03-03,280.49
2016-03-04,196.65
2016-03-05,151.11
2016-03-06,232.88
2016-03-07,214.25
2016-03-08,188.37
2016-03-09,211.14
2016-03-10,210.1
2016-03-11,142.83
2016-03-12,70.38
2016-03-13,168.71
2016-03-14,210.1
2016-03-15,204.93
2016-03-16,190.44
2016-03-17,192.51
2016-03-18,178.02
2016-03-19,143.87
2016-03-20,211.14
2016-03-21,256.0
2016-03-22,215.0
2016-03-23,241.16
2016-03-24,162.5
2016-03-25,81.0
2016-03-26,71.42
2016-03-27,165.0
2016-03-28,236.0
2016-03-29,194.77
2016-03-30,202.02
2016-03-31,191.0
2016-04-01,126.39
2016-04-02,130.54
2016-04-03,195.8
2016-04-04,267.29
2016-04-05,255.89
2016-04-06,232.03
2016-04-07,240.35
2016-04-08,176.12
2016-04-09,116.03
2016-04-10,173.01
2016-04-11,232.06
2016-04-12,270.4
2016-04-13,213.42
2016-04-14,192.7
2016-04-15,115.0
2016-04-16,38.33
2016-04-17,135.72
2016-04-18,189.59
2016-04-19,195.8
2016-04-20,175.08
2016-04-21,190.62
2016-04-22,93.24
2016-04-23,46.62
2016-04-24,134.68
2016-04-25,171.98
2016-04-26,198.91
2016-04-27,212.38
2016-04-28,170.94
2016-04-29,82.88
2016-04-30,62.16
2016-05-01,147.11
2016-05-02,190.62
2016-05-03,193.73
2016-05-04,228.96
2016-05-05,164.72
2016-05-06,78.74
2016-05-07,42.48
2016-05-08,130.54
2016-05-09,179.23
2016-05-10,241.39
2016-05-11,197.88
2016-05-12,154.36
2016-05-13,64.23
2016-05-14,44.55
2016-05-15,126.39
2016-05-16,149.18
2016-05-17,242.42
2016-05-18,202.02
2016-05-19,149.18
2016-05-20,106.71
2016-05-21,36.26
2016-05-22,94.28
2016-05-23,155.4
2016-05-24,158.51
2016-05-25,174.05
2016-05-26,136.75
2016-05-27,69.41
2016-05-28,36.26
2016-05-29,40.4
2016-05-30,123.28
2016-05-31,154.0
2016-06-01,180.26
2016-06-02,154.36
2016-06-03,85.99
2016-06-04,31.08
2016-06-05,98.42
2016-06-06,131.57
2016-06-07,146.08
2016-06-08,177.16
2016-06-09,184.41
2016-06-10,85.99
2016-06-11,32.12
2016-06-12,103.6
2016-06-13,145.04
2016-06-14,174.05
2016-06-15,170.94
2016-06-16,182.34
2016-06-17,81.84
2016-06-18,35.22
2016-06-19,132.61
2016-06-20,162.65
2016-06-21,181.3
2016-06-22,184.41
2016-06-23,150.22
2016-06-24,41.44
2016-06-25,29.01
2016-06-26,132.61
2016-06-27,159.54
2016-06-28,185.44
2016-06-29,179.23
2016-06-30,167.83
2016-07-01,80.81
2016-07-02,30.04
2016-07-03,26.94
2016-07-04,131.57
2016-07-05,153.33
2016-07-06,152.29
2016-07-07,171.98
2016-07-08,63.2
2016-07-09,33.15
2016-07-10,127.43
2016-07-11,167.83
2016-07-12,181.3
2016-07-13,174.05
2016-07-14,162.65
2016-07-15,64.23
2016-07-16,22.79
2016-07-17,121.21
2016-07-18,175.08
2016-07-19,152.29
2016-07-20,152.29
2016-07-21,172.84
2016-07-22,93.15
2016-07-23,21.73
2016-07-24,114.89
2016-07-25,165.6
2016-07-26,157.32
2016-07-27,139.72
2016-07-28,119.03
2016-07-29,48.65
2016-07-30,29.0
2016-07-31,131.0
2016-08-01,156.28
2016-08-02,144.9
2016-08-03,198.72
2016-08-04,163.53
2016-08-05,61.06
2016-08-06,27.95
2016-08-07,110.75
2016-08-08,160.43
2016-08-09,161.46
2016-08-10,154.22
2016-08-11,150.07
2016-08-12,54.85
2016-08-13,32.09
2016-08-14,140.76
2016-08-15,156.28
2016-08-16,170.78
2016-08-17,160.43
2016-08-18,161.46
2016-08-19,40.37
2016-08-20,25.88
2016-08-21,119.03
2016-08-22,160.43
2016-08-23,163.53
2016-08-24,148.0
2016-08-25,166.63
2016-08-26,80.73
2016-08-27,32.09
2016-08-28,151.11
2016-08-29,185.26
2016-08-30,178.02
2016-08-31,198.72
2016-09-01,169.74
2016-09-02,39.33
2016-09-03,25.88
2016-09-04,26.91
2016-09-05,124.2
2016-09-06,192.51
2016-09-07,162.5
2016-09-08,158.35
2016-09-09,60.03
2016-09-10,30.02
2016-09-11,146.967
2016-09-12,203.9
2016-09-13,173.88
2016-09-14,180.09
2016-09-15,169.74
2016-09-16,66.24
2016-09-17,22.77
2016-09-18,131.44
2016-09-19,189.41
2016-09-20,156.28
2016-09-21,149.04
2016-09-22,159.39
2016-09-23,51.75
2016-09-24,23.8
2016-09-25,154.22
2016-09-26,132.48
2016-09-27,187.34
2016-09-28,170.78
2016-09-29,156.28
2016-09-30,86.94
2016-10-01,23.8
2016-10-02,140.76
2016-10-03,143.87
2016-10-04,156.28
2016-10-05,151.11
2016-10-06,149.04
2016-10-07,67.28
2016-10-08,28.98
2016-10-09,113.85
2016-10-10,151.11
2016-10-11,165.6
2016-10-12,174.91
2016-10-13,191.47
2016-10-14,77.63
2016-10-15,35.19
2016-10-16,125.23
2016-10-17,155.25
2016-10-18,159.39
2016-10-19,172.84
2016-10-20,217.35
2016-10-21,148.0
2016-10-22,44.51
2016-10-23,159.39
2016-10-24,221.49
2016-10-25,222.53
2016-10-26,223.56
2016-10-27,192.51
2016-10-28,86.94
2016-10-29,42.44
2016-10-30,159.39
2016-10-31,211.90400000000045
2016-11-01,147.11
2016-11-02,162.65
2016-11-03,187.52
2016-11-04,70.45
2016-11-05,38.33
2016-11-06,112.92
2016-11-07,169.9
2016-11-08,184.41
2016-11-09,177.16
2016-11-10,186.48
2016-11-11,106.71
2016-11-12,64.23
2016-11-13,163.69
2016-11-14,199.95
2016-11-15,170.94
2016-11-16,145.04
2016-11-17,175.08
2016-11-18,95.31
2016-11-19,90.3
2016-11-20,233.1
2016-11-21,263.14
2016-11-22,237.24
2016-11-23,131.57
2016-11-24,106.71
2016-11-25,108.78
2016-11-26,103.6
2016-11-27,207.2
2016-11-28,240.35
2016-11-29,194.77
2016-11-30,249.4
2016-12-01,239.55
2016-12-02,167.99
2016-12-03,129.63
2016-12-04,214.66
2016-12-05,251.99
2016-12-06,282.06
2016-12-07,333.91
2016-12-08,322.51
2016-12-09,237.47
2016-12-10,200.14
2016-12-11,298.66
2016-12-12,361.91
2016-12-13,369.17
2016-12-14,373.32
2016-12-15,378.5
2016-12-16,277.92
2016-12-17,216.73
2016-12-18,402.36
2016-12-19,387.84
2016-12-20,368.13
2016-12-21,325.62
2016-12-22,179.4
2016-12-23,171.1
2016-12-24,170.07
2016-12-25,167.99
2016-12-26,257.18
2016-12-27,360.88
2016-12-28,309.03
2016-12-29,323.54
2016-12-30,195.99
2016-12-31,155.0
2017-01-01,159.54
2017-01-02,269.36
2017-01-03,317.02
2017-01-04,372.96
2017-01-05,367.78
2017-01-06,261.07
2017-01-07,218.6
2017-01-08,331.52
2017-01-09,346.02
2017-01-10,308.73
2017-01-11,363.64
2017-01-12,350.17
2017-01-13,255.89
2017-01-14,207.2
2017-01-15,314.94
2017-01-16,340.84
2017-01-17,346.02
2017-01-18,325.3
2017-01-19,315.98
2017-01-20,214.45
2017-01-21,158.51
2017-01-22,259.0
2017-01-23,306.66
2017-01-24,307.69
2017-01-25,304.58
2017-01-26,352.24
2017-01-27,252.78
2017-01-28,209.27
2017-01-29,330.48
2017-01-30,360.53
2017-01-31,319.09
2017-02-01,343.95
2017-02-02,336.7
2017-02-03,212.38
2017-02-04,169.9
2017-02-05,297.33
2017-02-06,269.36
2017-02-07,298.37
2017-02-08,356.38
2017-02-09,325.3
2017-02-10,198.91
2017-02-11,157.47
2017-02-12,322.2
2017-02-13,313.91
2017-02-14,298.37
2017-02-15,364.67
2017-02-16,353.28
2017-02-17,182.34
2017-02-18,79.77
2017-02-19,199.95
2017-02-20,223.78
2017-02-21,251.75
2017-02-22,251.75
2017-02-23,330.48
2017-02-24,235.17
2017-02-25,205.13
2017-02-26,306.66
2017-02-27,273.5
2017-02-28,280.76
2017-03-01,363.64
2017-03-02,357.42
2017-03-03,329.45
2017-03-04,171.98
2017-03-05,216.52
2017-03-06,263.14
2017-03-07,263.14
2017-03-08,288.01
2017-03-09,340.14
2017-03-10,323.54
2017-03-11,202.22
2017-03-12,354.54
2017-03-13,430.36
2017-03-14,387.84
2017-03-15,407.54
2017-03-16,350.51
2017-03-17,269.62
2017-03-18,170.07
2017-03-19,315.25
2017-03-20,321.47
2017-03-21,349.47
2017-03-22,385.76
2017-03-23,331.52
2017-03-24,283.86
2017-03-25,117.07
2017-03-26,197.88
2017-03-27,322.51
2017-03-28,357.76
2017-03-29,357.76
2017-03-30,351.54
2017-03-31,335.99
2017-04-01,114.07
2017-04-02,211.55
2017-04-03,293.47
2017-04-04,298.66
2017-04-05,266.51
2017-04-06,263.4
2017-04-07,248.88
2017-04-08,92.29
2017-04-09,204.29
2017-04-10,215.7
2017-04-11,244.73
2017-04-12,262.36
2017-04-13,152.44
2017-04-14,56.0
2017-04-15,51.85
2017-04-16,162.81
2017-04-17,266.51
2017-04-18,260.29
2017-04-19,234.36
2017-04-20,254.06
2017-04-21,165.92
2017-04-22,42.52
2017-04-23,162.81
2017-04-24,248.88
2017-04-25,217.77
2017-04-26,245.77
2017-04-27,296.58
2017-04-28,178.36
2017-04-29,56.0
2017-04-30,197.0
2017-05-01,255.89
2017-05-02,280.76
2017-05-03,213.42
2017-05-04,243.46
2017-05-05,152.29
2017-05-06,52.84
2017-05-07,185.44
2017-05-08,243.46
2017-05-09,236.21
2017-05-10,266.25
2017-05-11,234.14
2017-05-12,154.36
2017-05-13,32.12
2017-05-14,132.61
2017-05-15,160.58
2017-05-16,202.02
2017-05-17,207.2
2017-05-18,210.31
2017-05-19,156.44
2017-05-20,54.91
2017-05-21,169.9
2017-05-22,212.38
2017-05-23,187.7
2017-05-24,205.33
2017-05-25,217.77
2017-05-26,133.77
2017-05-27,35.26
2017-05-28,35.26
2017-05-29,145.18
2017-05-30,184.59
2017-05-31,197.0
2017-06-01,215.7
2017-06-02,119.26
2017-06-03,35.26
2017-06-04,148.29
2017-06-05,185.62
2017-06-06,154.51
2017-06-07,199.1
2017-06-08,193.92
2017-06-09,125.48
2017-06-10,30.7
2017-06-11,124.44
2017-06-12,175.25
2017-06-13,182.51
2017-06-14,177.33
2017-06-15,169.03
2017-06-16,78.81
2017-06-17,35.26
2017-06-18,152.44
2017-06-19,173.18
2017-06-20,213.62
2017-06-21,204.29
2017-06-22,215.7
2017-06-23,122.37
2017-06-24,35.26
2017-06-25,141.03
2017-06-26,188.73
2017-06-27,210.51
2017-06-28,187.7
2017-06-29,194.96
2017-06-30,115.11
2017-07-01,31.11
2017-07-02,32.15
2017-07-03,31.11
2017-07-04,155.55
2017-07-05,202.22
2017-07-06,231.25
2017-07-07,152.44
2017-07-08,33.18
2017-07-09,114.07
2017-07-10,188.73
2017-07-11,216.73
2017-07-12,176.29
2017-07-13,171.1
2017-07-14,62.22
2017-07-15,29.04
2017-07-16,133.77
2017-07-17,181.47
2017-07-18,183.55
2017-07-19,181.48
2017-07-20,210.51
2017-07-21,164.88
2017-07-22,30.07
2017-07-23,165.92
2017-07-24,209.47
2017-07-25,229.18
2017-07-26,223.99
2017-07-27,255.1
2017-07-28,201.18
2017-07-29,47.7
2017-07-30,138.96
2017-07-31,171.0
2017-08-01,215.7
2017-08-02,204.29
2017-08-03,174.22
2017-08-04,208.44
2017-08-05,52.89
2017-08-06,166.96
2017-08-07,249.92
2017-08-08,223.99
2017-08-09,225.03
2017-08-10,187.7
2017-08-11,130.66
2017-08-12,31.11
2017-08-13,120.29
2017-08-14,198.07
2017-08-15,197.03
2017-08-16,186.66
2017-08-17,178.36
2017-08-18,66.37
2017-08-19,31.11
2017-08-20,161.77
2017-08-21,212.58
2017-08-22,211.55
2017-08-23,208.44
2017-08-24,199.1
2017-08-25,128.59
2017-08-26,33.18
2017-08-27,118.22
2017-08-28,189.77
2017-08-29,199.1
2017-08-30,199.1
2017-08-31,256.14
2017-09-01,149.33
2017-09-02,42.52
2017-09-03,33.18
2017-09-04,132.74
2017-09-05,219.84
2017-09-06,233.32
2017-09-07,188.73
2017-09-08,282.06
2017-09-09,65.33
2017-09-10,152.44
2017-09-11,239.55
2017-09-12,211.55
2017-09-13,208.44
2017-09-14,201.18
2017-09-15,180.44
2017-09-16,39.41
2017-09-17,173.18
2017-09-18,222.96
2017-09-19,207.4
2017-09-20,200.14
2017-09-21,198.07
2017-09-22,99.55
2017-09-23,35.26
2017-09-24,134.81
2017-09-25,217.77
2017-09-26,235.4
2017-09-27,189.77
2017-09-28,183.55
2017-09-29,92.29
2017-09-30,34.22
2017-10-01,159.7
2017-10-02,188.73
2017-10-03,194.96
2017-10-04,194.96
2017-10-05,231.25
2017-10-06,188.73
2017-10-07,45.63
2017-10-08,145.18
2017-10-09,204.29
2017-10-10,215.7
2017-10-11,219.84
2017-10-12,211.55
2017-10-13,153.48
2017-10-14,41.48
2017-10-15,164.88
2017-10-16,230.21
2017-10-17,220.88
2017-10-18,251.99
2017-10-19,291.4
2017-10-20,215.7
2017-10-21,54.96
2017-10-22,203.25
2017-10-23,274.8
2017-10-24,305.92
2017-10-25,326.66
2017-10-26,255.1
2017-10-27,205.33
2017-10-28,122.37
2017-10-29,223.99
2017-10-30,317.32
2017-10-31,339.0
2017-11-01,292.15
2017-11-02,327.38
2017-11-03,226.88
2017-11-04,101.53
2017-11-05,214.45
2017-11-06,320.12
2017-11-07,286.97
2017-11-08,284.9
2017-11-09,319.09
2017-11-10,382.28
2017-11-11,196.84
2017-11-12,314.94
2017-11-13,356.38
2017-11-14,330.48
2017-11-15,344.99
2017-11-16,361.56
2017-11-17,346.02
2017-11-18,147.11
2017-11-19,319.09
2017-11-20,338.77
2017-11-21,389.54
2017-11-22,232.06
2017-11-23,161.62
2017-11-24,123.28
2017-11-25,137.79
2017-11-26,340.84
2017-11-27,342.92
2017-11-28,331.52
2017-11-29,363.64
2017-11-30,348.1
2017-12-01,342.92
2017-12-02,184.41
2017-12-03,280.76
2017-12-04,352.24
2017-12-05,415.44
2017-12-06,430.98
2017-12-07,466.2
2017-12-08,318.05
2017-12-09,170.94
2017-12-10,297.33
2017-12-11,339.81
2017-12-12,367.78
2017-12-13,381.25
2017-12-14,387.46
2017-12-15,286.97
2017-12-16,224.81
2017-12-17,334.63
2017-12-18,327.38
2017-12-19,308.73
2017-12-20,408.18
2017-12-21,363.64
2017-12-22,339.891
2017-12-23,220.67
2017-12-24,218.6
2017-12-25,235.17
2017-12-26,352.24
2017-12-27,447.55
2017-12-28,532.5
2017-12-29,528.36
2017-12-30,291.12
2017-12-31,272.0
2018-01-01,424.13
2018-01-02,457.32
2018-01-03,522.65
2018-01-04,559.98
2018-01-05,542.35
2018-01-06,245.77
2018-01-07,349.47
2018-01-08,460.43
2018-01-09,479.09
2018-01-10,286.21
2018-01-11,403.39
2018-01-12,453.17
2018-01-13,259.25
2018-01-14,380.587
2018-01-15,455.24
2018-01-16,498.8
2018-01-17,472.87
2018-01-18,511.24
2018-01-19,414.8
2018-01-20,187.7
2018-01-21,274.8
2018-01-22,416.87
2018-01-23,410.65
2018-01-24,427.24
2018-01-25,439.69
2018-01-26,400.28
2018-01-27,145.18
2018-01-28,388.88
2018-01-29,483.24
2018-01-30,449.02
2018-01-31,396.13
2018-02-01,487.39
2018-02-02,466.65
2018-02-03,234.36
2018-02-04,408.58
2018-02-05,516.43
2018-02-06,512.28
2018-02-07,496.72
2018-02-08,486.35
2018-02-09,402.36
2018-02-10,232.29
2018-02-11,405.47
2018-02-12,531.98
2018-02-13,427.24
2018-02-14,377.47
2018-02-15,365.02
2018-02-16,374.36
2018-02-17,212.58
2018-02-18,312.14
2018-02-19,291.4
2018-02-20,369.17
2018-02-21,432.43
2018-02-22,396.13
2018-02-23,355.69
2018-02-24,187.7
2018-02-25,347.4
2018-02-26,429.32
2018-02-27,387.84
2018-02-28,361.0
2018-03-01,410.26
2018-03-02,371.92
2018-03-03,160.58
2018-03-04,290.08
2018-03-05,490.03
2018-03-06,456.88
2018-03-07,466.2
2018-03-08,465.16
2018-03-09,315.98
2018-03-10,202.02
2018-03-11,377.1
2018-03-12,449.62
2018-03-13,452.73
2018-03-14,446.52
2018-03-15,424.76
2018-03-16,422.69
2018-03-17,176.12
2018-03-18,291.12
2018-03-19,410.26
2018-03-20,429.94
2018-03-21,426.83
2018-03-22,435.12
2018-03-23,391.61
2018-03-24,193.73
2018-03-25,355.35
2018-03-26,364.67
2018-03-27,360.53
2018-03-28,342.92
2018-03-29,268.32
2018-03-30,118.1
2018-03-31,117.07
2018-04-01,313.91
2018-04-02,359.49
2018-04-03,420.62
2018-04-04,401.97
2018-04-05,432.01
2018-04-06,487.96
2018-04-07,206.16
2018-04-08,370.89
2018-04-09,451.7
2018-04-10,363.64
2018-04-11,347.06
2018-04-12,321.16
2018-04-13,308.73
2018-04-14,133.64
2018-04-15,346.02
2018-04-16,398.86
2018-04-17,415.44
2018-04-18,409.22
2018-04-19,375.03
2018-04-20,327.38
2018-04-21,85.99
2018-04-22,260.04
2018-04-23,281.79
2018-04-24,288.01
2018-04-25,341.88
2018-04-26,272.47
2018-04-27,221.7
2018-04-28,67.34
2018-04-29,179.23
2018-04-30,188.55
2018-05-01,212.38
2018-05-02,214.45
2018-05-03,236.21
2018-05-04,224.81
2018-05-05,100.49
2018-05-06,186.48
2018-05-07,259.0
2018-05-08,249.68
2018-05-09,255.89
2018-05-10,324.27
2018-05-11,270.4
2018-05-12,71.48
2018-05-13,194.77
2018-05-14,276.61
2018-05-15,275.58
2018-05-16,290.08
2018-05-17,330.48
2018-05-18,284.9
2018-05-19,165.76
2018-05-20,239.32
2018-05-21,318.05
2018-05-22,338.77
2018-05-23,244.5
2018-05-24,227.92
2018-05-25,140.9
2018-05-26,36.26
2018-05-27,34.19
2018-05-28,175.08
2018-05-29,208.2
2018-05-30,224.81
2018-05-31,243.46
2018-06-01,240.35
2018-06-02,46.62
2018-06-03,204.09
2018-06-04,279.72
2018-06-05,282.83
2018-06-06,276.61
2018-06-07,255.89
2018-06-08,219.63
2018-06-09,50.76
2018-06-10,187.52
2018-06-11,254.86
2018-06-12,238.28
2018-06-13,220.67
2018-06-14,259.0
2018-06-15,223.78
2018-06-16,40.4
2018-06-17,158.51
2018-06-18,240.35
2018-06-19,247.6
2018-06-20,213.42
2018-06-21,254.86
2018-06-22,213.42
2018-06-23,36.26
2018-06-24,179.23
2018-06-25,238.28
2018-06-26,256.93
2018-06-27,249.68
2018-06-28,193.73
2018-06-29,158.51
2018-06-30,24.86
2018-07-01,179.23
2018-07-02,218.6
2018-07-03,89.1
2018-07-04,160.58
2018-07-05,208.24
2018-07-06,188.55
2018-07-07,40.4
2018-07-08,146.08
2018-07-09,293.19
2018-07-10,234.16
2018-07-11,252.78
2018-07-12,254.86
2018-07-13,214.45
2018-07-14,44.55
2018-07-15,162.65
2018-07-16,213.42
2018-07-17,250.71
2018-07-18,285.94
2018-07-19,288.01
2018-07-20,131.57
2018-07-21,31.08
2018-07-22,72.52
2018-07-23,270.4
2018-07-24,290.08
2018-07-25,282.83
2018-07-26,303.55
2018-07-27,247.6
2018-07-28,34.19
2018-07-29,131.57
2018-07-30,243.46
2018-07-31,237.24
2018-08-01,237.24
2018-08-02,243.46
2018-08-03,189.59
2018-08-04,30.0
2018-08-05,178.19
2018-08-06,212.38
2018-08-07,243.46
2018-08-08,314.94
2018-08-09,309.76
2018-08-10,223.78
2018-08-11,44.55
2018-08-12,148.15
2018-08-13,245.53
2018-08-14,253.82
2018-08-15,337.74
2018-08-16,293.19
2018-08-17,225.85
2018-08-18,43.51
2018-08-19,169.9
2018-08-20,294.22
2018-08-21,327.38
2018-08-22,278.68
2018-08-23,303.55
2018-08-24,226.88
2018-08-25,46.62
2018-08-26,142.97
2018-08-27,281.79
2018-08-28,311.84
2018-08-29,342.92
2018-08-30,318.05
2018-08-31,149.18
2018-09-01,34.19
2018-09-02,33.15
2018-09-03,168.87
2018-09-04,253.872
2018-09-05,284.9
2018-09-06,271.43
2018-09-07,254.86
2018-09-08,63.2
2018-09-09,198.91
2018-09-10,282.83
2018-09-11,319.09
2018-09-12,310.8
2018-09-13,265.22
2018-09-14,176.12
2018-09-15,37.3
2018-09-16,147.11
2018-09-17,264.18
2018-09-18,260.04
2018-09-19,252.78
2018-09-20,264.18
2018-09-21,221.7
2018-09-22,43.51
2018-09-23,232.06
2018-09-24,291.12
2018-09-25,297.33
2018-09-26,314.94
2018-09-27,277.65
2018-09-28,271.43
2018-09-29,46.62
2018-09-30,213.42
2018-10-01,295.26
2018-10-02,247.6
2018-10-03,255.89
2018-10-04,251.75
2018-10-05,135.72
2018-10-06,46.62
2018-10-07,217.56
2018-10-08,254.86
2018-10-09,284.9
2018-10-10,317.02
2018-10-11,315.98
2018-10-12,211.34
2018-10-13,103.6
2018-10-14,255.89
2018-10-15,322.2
2018-10-16,290.08
2018-10-17,325.3
2018-10-18,285.94
2018-10-19,199.95
2018-10-20,89.1
2018-10-21,171.98
2018-10-22,265.22
2018-10-23,317.02
2018-10-24,333.59
2018-10-25,348.1
2018-10-26,211.34
2018-10-27,108.78
2018-10-28,227.92
2018-10-29,291.12
2018-10-30,269.36
2018-10-31,331.52
2018-11-01,319.09
2018-11-02,284.9
2018-11-03,107.74
2018-11-04,271.43
2018-11-05,324.27
2018-11-06,301.48
2018-11-07,322.2
2018-11-08,307.69
2018-11-09,311.84
2018-11-10,197.88
2018-11-11,328.1
2018-11-12,432.01
2018-11-13,424.76
2018-11-14,405.08
2018-11-15,415.44
2018-11-16,366.74
2018-11-17,192.7
2018-11-18,314.94
2018-11-19,383.32
2018-11-20,389.54
2018-11-21,277.65
2018-11-22,170.94
2018-11-23,156.44
2018-11-24,159.54
2018-11-25,400.93
2018-11-26,410.26
2018-11-27,457.91
2018-11-28,403.0
2018-11-29,473.45
2018-11-30,396.0
2018-12-01,147.25
2018-12-02,325.62
2018-12-03,402.36
2018-12-04,393.02
2018-12-05,415.84
2018-12-06,435.54
2018-12-07,370.21
2018-12-08,201.18
2018-12-09,404.43
2018-12-10,454.21
2018-12-11,390.95
2018-12-12,375.39
2018-12-13,324.58
2018-12-14,288.29
2018-12-15,185.62
2018-12-16,279.99
2018-12-17,339.1
2018-12-18,337.02
2018-12-19,335.99
2018-12-20,309.03
2018-12-21,214.66
2018-12-22,183.55
2018-12-23,183.55
2018-12-24,181.48
2018-12-25,250.95
2018-12-26,339.1
2018-12-27,363.99
2018-12-28,383.69
2018-12-29,230.21
2018-12-30,195.99
2018-12-31,200.14
2019-01-01,332.47
2019-01-02,405.47
2019-01-03,387.84
2019-01-04,307.99
2019-01-05,150.36
2019-01-06,305.92
2019-01-07,352.58
2019-01-08,333.91
2019-01-09,411.69
2019-01-10,349.47
2019-01-11,304.88
2019-01-12,194.96
2019-01-13,307.99
2019-01-14,368.13
2019-01-15,385.76
2019-01-16,386.8
2019-01-17,370.21
2019-01-18,255.1
2019-01-19,174.22
2019-01-20,313.17
2019-01-21,445.91
2019-01-22,352.58
